file_name,condition
003571f2-f2848ebd,"Clear, Day"
16330b51-c7342f6c,"Clear, Day"
0c1bdf73-7a852c2a,"Clear, Day"
c7fa8344-959a77c9,"Clear, Day"
069700d0-00000000,"Clear, Day"
6c7e1865-12b9e8f7,"Clear, Day"
100e9dbc-452f0001,"Rainy, Day"
c5e8cd7e-2fc99e96,"Clear, Day"
3312b10e-486008cd,"Clear, Day"
023d0f3c-564ed1b8,"Clear, Day"
7439610d-6c2d85d2,"Clear, Day"
1eba0655-ba79b387,"Clear, Day"
a072b32f-67d8ed8b,"Clear, Day"
b7bcc17a-cd0f0f68,"Clear, Day"
b9c52ee6-7709a9c2,"Clear, Day"
65f82959-3730cdfa,"Clear, Day"
7ac95044-59bdf205,"Clear, Day"
a22430a1-7c35c4fa,"Clear, Day"
1510685a-00000000,"Clear, Day"
67c0f623-67cefe4e,"Clear, Night"
3bf59ba4-9a9a97db,"Clear, Day"
0e526010-34c35870,"Clear, Day"
7ebfc0e7-3e9a73c5,"Rainy, Day"
5967c819-a6d39871,"Rainy, Day"
5e5dff43-d7770c37,"Clear, Day"
74c17dc8-ac6e903e,"Clear, Day"
57135caf-1963d2d5,"Rainy, Day"
47d985c1-f4240ded,"Rainy, Day"
6b396ef6-5652865b,"Clear, Day"
5a72cb4d-f87e77e1,"Clear, Day"
4d61587b-0a52f7f9,"Clear, Day"
182dc406-5bb27ee6,"Rainy, Day"
370c9841-da2c6686,"Clear, Day"
6303263d-00000000,"Clear, Day"
ab675c86-c775042d,"Rainy, Day"
25adf4ed-a6c0924d,"Clear, Day"
459aeab8-338620ea,"Clear, Day"
402a81ef-00000000,"Rainy, Day"
085dcf52-777f5fd1,"Rainy, Day"
ad9f6825-1370b1d3,"Rainy, Day"
5f6e1cb5-c612b719,"Rainy, Day"
79b213df-191b23fd,"Clear, Day"
0dee3467-8bd40000,"Rainy, Day"
0d4570ff-76fd2615,"Clear, Day"
5c4333b1-bdcd07f9,"Clear, Day"
37474cea-3dc49a64,"Clear, Day"
7aebf8b6-db71b420,"Clear, Day"
0f04d966-26bc7c82,"Clear, Day"
6f010184-e3987dcf,"Rainy, Day"
6df95403-d65469e9,"Clear, Day"
c6d7400d-8a08045e,"Clear, Day"
0706e16c-8eb9596e,"Clear, Day"
c73abec5-609ede44,"Rainy, Day"
019e7509-00000000,"Clear, Day"
a61da1ec-eaf9d6fb,"Clear, Day"
6c06c2a4-9ca53bc0,"Clear, Day"
3bf7477e-04424d9c,"Clear, Day"
707b78bc-16f79de8,"Clear, Day"
3dbc03e4-522c89e7,"Clear, Day"
5a463e45-8a75255d,"Clear, Day"
4e4bbf1d-69160cc1,"Clear, Day"
51a79f7c-9389f699,"Clear, Day"
58131720-60ff7a89,"Clear, Day"
83c42f9f-e0753c92,"Rainy, Day"
03e0a9d3-2bcd0000,"Clear, Day"
933d5fea-138b286c,"Rainy, Day"
62fc466a-73b83086,"Rainy, Day"
4bdbbb47-da090000,"Rainy, Night"
b20b69d2-650e674d,"Clear, Day"
52b0b6a2-1457de12,"Clear, Day"
02e755bd-b0da517c,"Rainy, Day"
777551c2-9941c755,"Clear, Day"
71564926-00000000,"Clear, Day"
3c40f1f8-38a8527a,"Clear, Day"
478fb6de-73ca225c,"Clear, Day"
63c7808d-a06f5fa8,"Rainy, Day"
930c09ad-a9b7f18f,"Clear, Day"
01818f85-6397dd75,"Clear, Day"
1f2a3c1f-b412f8e2,"Clear, Day"
6cf7a093-0f0b61f6,"Cloudy, Day"
18a439d8-12d3f187,"Rainy, Day"
3a7896fe-690e31f5,"Cloudy, Dawn/Dusk"
7dfa6e46-fb8e7556,"Rainy, Day"
00aad4a0-ee8135fe,"Cloudy, Night"
0989aa44-195340c9,"Clear, Day"
3dab6efd-ecb3083b,"Clear, Day"
3de1cd60-c554861f,"Clear, Day"
357dcfc2-08ccedc6,"Clear, Day"
576de0e6-5456f95a,"Clear, Day"
0725b3e1-e2d1e6af,"Clear, Day"
a51b02e5-53b8eaa6,"Clear, Day"
6ce5d138-b7ab8ebf,"Cloudy, Day"
588d4413-67b26706,"Clear, Day"
0ea18604-68919f0c,"Clear, Day"
3140aed0-3d840e4c,"Cloudy, Day"
14bdb3d2-257068c4,"Clear, Day"
32cf0c44-faf48809,"Clear, Day"
436cfb2f-782a0001,"Rainy, Day"
457cf1ea-f0025c77,"Clear, Day"
2e845fc9-88cdc753,"Clear, Day"
906d4afd-256d4713,"Rainy, Day"
b4b68779-1c75351a,"Rainy, Day"
957e6dd4-a28fe3d4,"Clear, Day"
abfeadc5-bb1ba48f,"Clear, Day"
83838155-d76ddd71,"Clear, Day"
328f0705-be605af7,"Clear, Day"
67ac4b4f-a0e29399,"Clear, Day"
61c09a25-e845961c,"Clear, Day"
7774e55e-1e684019,"Clear, Day"
63e2e460-e6e85955,"Clear, Day"
1a92b5b9-76e70000,"Clear, Day"
2cca892a-0e0c69af,"Clear, Day"
74423034-f61ba76a,"Clear, Day"
4cfa5eb5-36df47d8,"Clear, Day"
c69e5864-010993d7,"Clear, Night"
5ff99bb6-d7e354c2,"Cloudy, Day"
164bbcc6-4ec5264a,"Cloudy, Day"
019891ed-c14e0000,"Rainy, Day"
23dfa637-bed90829,"Clear, Day"
2a66ab63-00000000,"Clear, Day"
160d9039-7f5b9f08,"Clear, Day"
55ebbace-e698654e,"Rainy, Day"
12341dfa-4c2d9968,"Rainy, Day"
5e68fc57-77245dd4,"Cloudy, Day"
a4ce8afe-fe4b5d30,"Clear, Day"
b4fce2f5-d8eee5bb,"Clear, Day"
7c0a7d5a-da928c23,"Clear, Day"
9efebf4f-c9cb1819,"Clear, Day"
16df479d-67f503dd,"Clear, Day"
193eb1de-ae209b58,"Rainy, Day"
6a1a6ab0-fc01ef2f,"Clear, Day"
48cf99b5-3b975118,"Clear, Day"
af59aee0-759730e7,"Rainy, Day"
177d68d5-00000000,"Rainy, Day"
57461068-14b3d8f2,"Clear, Day"
00e9be89-00001750,"Clear, Day"
65f82959-acd56a93,"Rainy, Day"
4eaef387-c490be1a,"Clear, Day"
3faf005a-c222f370,"Clear, Day"
57a74e8d-49d84084,"Clear, Day"
2db2ae94-89514b88,"Rainy, Day"
6f5c6a4a-c2e5ec8d,"Clear, Day"
488ed5c3-c9dc72c1,"Clear, Day"
5ae45399-00000000,"Clear, Day"
b71d7574-015d9d5d,"Rainy, Day"
38a1702d-830e0e55,"Clear, Day"
73f91726-106f6324,"Rainy, Day"
66e1c788-e2414fc5,"Clear, Day"
52a3bf64-c79511db,"Clear, Day"
3d74dd6a-12517fd5,"Clear, Day"
980b68e4-851fe839,"Clear, Day"
705c6dce-697b4cd4,"Clear, Day"
a1429aa6-d76a5785,"Clear, Day"
5bc2a8ed-e0b203c8,"Clear, Day"
5e1f98f2-92af4791,"Clear, Day"
3df6159d-1d3aff8c,"Clear, Day"
c15c29a5-3a80f3b2,"Clear, Day"
53fc3ee0-a9034ee7,"Rainy, Day"
168c50b8-edda00c8,"Clear, Day"
25b23977-3c3611b6,"Clear, Day"
b3a238e3-ede6d45d,"Clear, Day"
73d00807-00000000,"Clear, Day"
0d27973e-cc242ae0,"Clear, Day"
a65a378f-2a543318,"Rainy, Day"
8fe84542-885e0c1a,"Clear, Day"
2e15befa-8bb8e5d7,"Clear, Day"
b4b47b81-90c3dbae,"Clear, Day"
4c7d75ce-387b0001,"Clear, Day"
3f8382ef-6f86f2fa,"Rainy, Day"
78a851f4-f0ae3dad,"Clear, Dawn/Dusk"
a3b0e062-dc601f28,"Clear, Day"
2bb65334-7f6619ac,"Clear, Day"
3ff72825-c5446bfc,"Clear, Day"
4bbc2264-00000000,"Clear, Day"
6ddaea19-269f0a05,"Clear, Day"
43e04451-9ab4a7a4,"Clear, Day"
4bfcf59c-97436bc3,"Rainy, Day"
1a456a14-03a6a18f,"Clear, Day"
6ce99224-f2706a27,"Clear, Day"
1be5fef0-414e9973,"Cloudy, Day"
1cc77c32-f18a685c,"Clear, Day"
87678a77-67f69883,"Clear, Day"
a12f1d14-1c6a524a,"Rainy, Day"
b4475e22-27ceb162,"Rainy, Day"
4807682a-a9181e83,"Clear, Day"
a252f799-7a6b42ae,"Clear, Day"
c732f53b-304559b2,"Clear, Day"
325a8deb-f6a3d569,"Clear, Day"
161386ee-a7326d9c,"Rainy, Day"
0f026efa-37f39d4a,"Clear, Day"
29c10b51-cc4452f8,"Clear, Day"
3b909634-59c2df76,"Clear, Day"
40f40ca7-96b25dd0,"Clear, Day"
25fe83fe-8648c17a,"Rainy, Day"
bc92a87d-aaafd269,"Clear, Day"
c32da93f-1463bf89,"Rainy, Day"
3fca66e8-aa9e0000,"Clear, Day"
4e6d3021-3e2fc12b,"Clear, Day"
44494c8e-85cfa1f3,"Clear, Day"
c060ea1f-12965687,"Clear, Day"
127f8da7-4a206db8,"Clear, Day"
397c226f-6069b727,"Clear, Day"
7efc19f4-18c1ca3f,"Clear, Day"
3c87d4cb-b6d23870,"Clear, Day"
718ecb9c-24906e89,"Rainy, Night"
621443fe-00000000,"Rainy, Day"
2b89834a-499094d9,"Clear, Day"
4f28bdbc-00000000,"Clear, Day"
1ff2315b-8b9a8e03,"Clear, Day"
02d2d2fd-7a34a14c,"Clear, Day"
45230a51-9e1e10dc,"Clear, Day"
027138c8-00000000,"Clear, Day"
25531db8-ee9c0001,"Clear, Day"
c2b760c8-952a9da4,"Clear, Day"
0b3de27a-7293917c,"Clear, Day"
60e2fc8e-803218f4,"Clear, Day"
0248ab56-904b42ad,"Clear, Day"
12f7d5f7-a73e55c6,"Clear, Day"
304c7e0b-cbd1ec1a,"Clear, Dawn/Dusk"
1b3dba1f-ebdda064,"Clear, Day"
00e9be89-00001325,"Clear, Day"
b0674bdf-53086b4d,"Clear, Day"
5e26f49d-d2f3631d,"Clear, Day"
47b442ab-7cfd6225,"Clear, Day"
00e9be89-00001475,"Clear, Day"
0c37fe53-5f181247,"Clear, Day"
4d733ba1-d49c1353,"Clear, Day"
5ffe9db5-28ce0000,"Clear, Day"
005bb196-00000000,"Clear, Day"
72d1a01b-00000000,"Clear, Day"
31a9e4c6-8d7741a8,"Rainy, Day"
251ebff6-aa93e941,"Clear, Day"
67f7f0ad-38714435,"Clear, Day"
6ec802d7-6f673b8a,"Cloudy, Day"
16c2bfc7-49883575,"Clear, Day"
092c9382-26c13c37,"Rainy, Day"
6a00c92c-09d0090e,"Clear, Day"
26a71a7a-0c94fcb4,"Rainy, Day"
9b43293d-f4cdaf26,"Rainy, Day"
6ac8c7f6-130ffaa0,"Clear, Day"
079b4f66-8a232cf2,"Rainy, Day"
1985e87d-36410000,"Clear, Night"
bd0380e5-846f84bb,"Clear, Day"
3e5c1b4d-4dd1ffa5,"Clear, Day"
7d24a7cd-daeaf356,"Rainy, Day"
212b5e76-71679aa0,"Clear, Day"
594c71c9-73eb7f4b,"Clear, Day"
a1f74c74-14cc6e81,"Clear, Day"
231e71a1-022c23f6,"Rainy, Day"
bc7a0adc-caf8512c,"Clear, Day"
1f45df68-26795801,"Clear, Day"
7614720a-45fbccc0,"Rainy, Day"
773c53f2-d8e74dac,"Clear, Day"
1b52e7cb-f513ad02,"Clear, Day"
7e50f0e4-02256653,"Rainy, Night"
c0a7a9dc-60feea97,"Clear, Day"
5d0e7d3d-2719fb08,"Clear, Day"
396adb8a-b48a0001,"Clear, Day"
1e077cf7-dbe6a3b8,"Clear, Day"
27eb3fa9-213f57c8,"Clear, Day"
3871c3c2-75ed1aed,"Clear, Day"
5ee6af4d-e02b2a58,"Clear, Day"
4875e9c3-4ebb0001,"Clear, Day"
411c1dd6-21e1c059,"Clear, Day"
4b529494-0e277e42,"Clear, Dawn/Dusk"
7be3ec9a-aca04f2b,"Rainy, Day"
1508d098-3404ad5e,"Clear, Day"
1d974df2-12b8ed27,"Rainy, Day"
04076a65-55eb3af2,"Rainy, Day"
5ce2bd49-980d24d9,"Clear, Day"
1e45b3c5-77f120fd,"Clear, Day"
adfc8f5c-7bea6867,"Clear, Day"
202391c5-d49b1b7e,"Clear, Day"
04e9acbd-b921e2a5,"Rainy, Day"
189e3034-47ed56b8,"Clear, Day"
077d7bbc-2dc68fc5,"Clear, Day"
84b2af36-0b8363b4,"Clear, Day"
3ecfa629-cfd890c2,"Clear, Day"
9ebdeac6-8ffbe8ee,"Rainy, Day"
28c1f464-71716f6a,"Clear, Day"
6823b579-22b1a108,"Rainy, Day"
0a4ff9b9-00000000,"Clear, Day"
74bf2c3e-bd71bbab,"Clear, Day"
0024b742-acbefa1a,"Rainy, Day"
6f87b692-da34b51e,"Clear, Day"
77047ecb-1cb1e8d9,"Rainy, Day"
a3f4d9d8-57f49c34,"Clear, Day"
6a6e78aa-6e9cc179,"Clear, Day"
1880e817-8186d9a4,"Clear, Day"
466c25b9-76939e83,"Clear, Day"
2da06241-2d792d67,"Clear, Day"
a13ce748-dfe70d69,"Clear, Day"
53ea31c2-31ee487f,"Rainy, Day"
3a28a863-f7fafa32,"Clear, Day"
0ff834c6-eeda5d39,"Clear, Day"
5a53e277-00000000,"Clear, Day"
30293d7d-00000000,"Cloudy, Day"
784a4d03-36d5b2c6,"Clear, Day"
377f88d4-00000000,"Clear, Day"
3f291ac3-d2abcdbd,"Clear, Day"
505d16a2-00000000,"Rainy, Day"
4cdef661-757632de,"Clear, Day"
28e71ebe-b4729a0b,"Clear, Day"
0e0158e0-41f51afb,"Clear, Day"
04810e69-d5012fd2,"Clear, Day"
10391e15-03dc97a5,"Clear, Day"
80f0677b-f8771023,"Clear, Day"
286f1006-c3b30001,"Rainy, Day"
2bd86deb-e0a69e1c,"Clear, Day"
73bd6aac-de295c59,"Clear, Day"
04f67eea-00000000,"Clear, Day"
435b07c6-eb7106a5,"Clear, Day"
9195066c-31518c7b,"Rainy, Day"
489a53ad-e275e01c,"Rainy, Day"
53cd4beb-932365ed,"Clear, Day"
8e0bea8d-14d334fb,"Clear, Day"
c4f59bdd-11bad1c6,"Clear, Day"
64ea3319-1dfa83c2,"Clear, Day"
0391de8e-79540001,"Cloudy, Day"
00067cfb-e535423e,"Clear, Day"
5ffe9db5-8c3f0000,"Rainy, Day"
538fe171-84e090e8,"Clear, Day"
ba479cb3-a99a833a,"Rainy, Day"
c124e51c-31bb804d,"Rainy, Day"
0e233b52-81b75cdf,"Rainy, Day"
b9ca94a2-df527b5a,"Rainy, Day"
ab5e9398-a8775f60,"Clear, Day"
4c2426e9-32903f8f,"Clear, Day"
3dd9798a-80540000,"Rainy, Day"
3c21d08e-223d832b,"Clear, Dawn/Dusk"
254ab204-00000000,"Clear, Day"
ba4432a9-3956a266,"Clear, Day"
76156f46-00000000,"Clear, Day"
9c54a254-e72f169b,"Rainy, Day"
1969e872-44b40000,"Clear, Night"
33036b70-c776fc0c,"Rainy, Day"
8b773dfc-9f5c7f97,"Clear, Day"
9bfca14a-c83a58d2,"Clear, Day"
8335e55d-dd25e148,"Rainy, Day"
08022699-d03af7f6,"Clear, Day"
1f6c987d-ce5fd740,"Rainy, Day"
5fe5a8bb-26a4b80f,"Clear, Day"
50cb47ce-ffd4a248,"Clear, Day"
b896b680-ce014e4d,"Clear, Day"
3bf1eb37-0c63951f,"Rainy, Day"
3c10c249-a381d390,"Clear, Day"
3873c3c0-00000000,"Clear, Day"
11bf94bf-2fe7ae78,"Clear, Day"
a30c3e13-102797e3,"Clear, Day"
2b71e164-38b71151,"Clear, Day"
1b87d41d-e17e696a,"Clear, Day"
25abdc75-5a7b6af1,"Clear, Day"
2f36bd1c-ce71741c,"Clear, Day"
075a4b25-bbe29ca1,"Rainy, Day"
7c7ddf9c-78a1cc8e,"Clear, Day"
1ff36c30-00000000,"Clear, Day"
1d5a9b6f-5cea06df,"Rainy, Day"
1334859b-b87436bc,"Clear, Day"
0be031c3-81b6e5b7,"Clear, Day"
6c161750-b4b7b910,"Clear, Day"
86fde21e-215a0374,"Rainy, Day"
368901c3-63930807,"Clear, Day"
25b8c94a-edf3bb1b,"Clear, Day"
41c54d9e-27370000,"Clear, Day"
2a2f41b8-d54e8094,"Rainy, Day"
1b99636b-00000000,"Clear, Day"
b53cb17b-e5d64f59,"Rainy, Day"
00e9be89-00001090,"Clear, Day"
9c74eeb8-1aa96158,"Clear, Day"
147745bb-f8c17b94,"Rainy, Day"
4bd20b4e-40856d74,"Rainy, Day"
4d87c4eb-77fa662e,"Rainy, Day"
31ddb79c-773beada,"Clear, Day"
08c0f170-382ccfbb,"Clear, Day"
6ec03304-dfa78b4c,"Rainy, Day"
525f8dcd-5b77b64e,"Clear, Day"
1537b75f-db29e390,"Clear, Day"
a8b2ee11-2a175ed7,"Clear, Day"
9b24e896-629e55b7,"Rainy, Day"
3ab23f34-50acdf49,"Clear, Day"
7eb06ba6-74b8ab7b,"Rainy, Day"
05e9fe58-40932681,"Rainy, Day"
107bc4d0-a430a56f,"Clear, Day"
1f59dc01-27251d9c,"Rainy, Day"
5af52d67-de2ce960,"Rainy, Day"
74f25840-316f61c7,"Clear, Day"
53a92ad3-26f0388a,"Clear, Day"
1abcb6e2-6e09e1af,"Cloudy, Day"
3c7a0392-ae780a53,"Cloudy, Day"
0d13ae3d-e9464a42,"Clear, Dawn/Dusk"
b747b30e-991436c7,"Clear, Day"
7b6c673f-80a5cbf3,"Clear, Day"
120b033c-00000000,"Clear, Day"
00e9be89-00001570,"Clear, Day"
5fceaf4d-8ea596e4,"Rainy, Day"
6a624ab4-9864bbc9,"Clear, Day"
6d123c60-f87b97bc,"Clear, Day"
22fe903b-00000000,"Clear, Day"
45bdcee5-3f1f2b77,"Clear, Day"
334de070-e24115dd,"Clear, Day"
8283d288-c907d43d,"Clear, Day"
198cfa25-f7b54297,"Clear, Day"
5b3db65d-019a02a1,"Cloudy, Dawn/Dusk"
0f31361a-f207c44b,"Rainy, Day"
3e2f4280-5cf8a323,"Clear, Day"
3713fe39-312a2e96,"Clear, Night"
32876d94-f65066d5,"Clear, Day"
bb3bb8c0-90ca2bee,"Clear, Day"
3d1a6305-3980e3bc,"Clear, Day"
9cfc316c-0f48eda5,"Rainy, Day"
68d84d38-8d338a2e,"Clear, Day"
167f11ee-98bdd8f1,"Clear, Day"
22f7283a-151b673b,"Clear, Day"
12611e17-00000000,"Cloudy, Day"
7e25ca64-638e903c,"Rainy, Day"
592da4ac-3e2afb0c,"Clear, Day"
7bec8942-f7b1c0c5,"Clear, Day"
6a8406a2-00000000,"Rainy, Day"
1bf0a556-0a10ab37,"Rainy, Day"
4d70ad1a-2ab4ab95,"Rainy, Day"
1c7b0fd4-00000000,"Clear, Day"
61a9be5c-0d3fb7c8,"Rainy, Day"
a5dd241e-e61c0e76,"Rainy, Day"
9ef9bc6b-87c733d4,"Clear, Day"
6ddf87cb-79f4eafa,"Clear, Day"
0dc6575e-6450c964,"Rainy, Day"
8fc61448-754a8a7a,"Rainy, Day"
3254da31-7f7bb61a,"Clear, Day"
418828a4-1faf6855,"Clear, Day"
c8a5a379-cb506f54,"Clear, Day"
9e57b475-1e47556b,"Clear, Day"
7b409e25-4223b3bc,"Clear, Day"
0478d053-f5bb5868,"Clear, Day"
7803a6c0-00000000,"Rainy, Day"
661a6487-0fe5a381,"Rainy, Night"
75883d91-b779423c,"Clear, Day"
c15c29a5-b3da941e,"Clear, Day"
6661b604-91e63321,"Clear, Day"
3f192d4d-97d00f96,"Clear, Day"
23333f35-0cbc3f0f,"Clear, Day"
06999d19-00000000,"Clear, Day"
1a05ea87-fd965ddb,"Clear, Day"
aed501be-3f43bafc,"Clear, Day"
8554d481-2385dc5a,"Clear, Day"
20d3d92d-cb6dd6fc,"Rainy, Day"
4f2c67cc-2117b7d0,"Clear, Day"
1632f033-5fc61167,"Rainy, Day"
470b5990-0bbffaca,"Clear, Day"
14ee82e5-9503b05d,"Clear, Day"
00e9be89-00001255,"Clear, Day"
0919d0a6-b6ec5595,"Rainy, Day"
4361df09-00000000,"Clear, Day"
bd92c756-1eafae31,"Rainy, Day"
340257de-cfb1836e,"Clear, Day"
3c716b87-8faa728d,"Clear, Day"
5e8408fa-d1bed52e,"Clear, Day"
66e5c54d-00000000,"Clear, Day"
2ee5b830-cd250000,"Clear, Day"
2a026305-4fe6b1b2,"Clear, Day"
1fa829ed-66182eae,"Rainy, Day"
1b798e43-2515a312,"Clear, Day"
2a585622-3069bf3b,"Clear, Day"
9e63770c-0a1cdb3a,"Clear, Day"
5dd11e94-8daa369c,"Clear, Day"
3a875150-0882e9d2,"Clear, Day"
48c36509-5247322d,"Rainy, Night"
638f30e3-22474f13,"Clear, Day"
0c8c70f2-160e0000,"Clear, Day"
b10d7939-5a6b2c8e,"Clear, Day"
1aa6dec1-002f0001,"Cloudy, Dawn/Dusk"
3cb89982-1e82ba2b,"Clear, Day"
55009779-a470f5a1,"Clear, Day"
09bee6ab-fc2f36f8,"Cloudy, Day"
88bef8d8-de477307,"Clear, Day"
6ea9d065-03300cfe,"Clear, Day"
23ffad3a-ee2e178a,"Clear, Day"
00e76cc5-a03dbf48,"Clear, Day"
335efe0a-b37f8558,"Clear, Day"
903440fd-224e682f,"Cloudy, Dawn/Dusk"
0486dc6e-37320001,"Clear, Day"
b701e0ad-0179d536,"Clear, Day"
8ed1a7f8-c5df4b30,"Clear, Day"
4d91bc98-d5e484fe,"Clear, Day"
a6007607-e7fdc2c4,"Clear, Day"
4c350f5c-8ced4632,"Clear, Day"
44d25e0d-00000000,"Clear, Day"
6b7fe2c7-0a312967,"Clear, Day"
2ce235bb-00000000,"Clear, Day"
3e11ec55-00000000,"Clear, Day"
1b5713fe-2242775e,"Rainy, Day"
4c168fa1-d0015bd2,"Clear, Day"
b2a8e8b4-50058f09,"Clear, Day"
3de8fee7-e1bf8613,"Clear, Day"
3d62a6ae-557b2813,"Clear, Day"
5a242858-3656ba5d,"Rainy, Day"
55f68717-00000000,"Cloudy, Day"
06661450-f52ed9ce,"Clear, Day"
a232832a-3568ff55,"Clear, Day"
6c4210e4-de7bba52,"Clear, Day"
557fd1cb-501f2b88,"Clear, Day"
25bd69fb-00000000,"Clear, Night"
a4c0be7c-efc93f6b,"Clear, Day"
53af996f-00000000,"Clear, Day"
016e76c0-7dc868eb,"Clear, Day"
6330d5d4-00000000,"Clear, Day"
87e5b8c4-7abcf1c9,"Rainy, Day"
00e9be89-00000165,"Clear, Day"
9c953943-807d1cb9,"Clear, Dawn/Dusk"
190aeadf-69662821,"Clear, Day"
5ab4b4dd-9ffb81f7,"Rainy, Day"
2f26b25d-fcda5fae,"Clear, Day"
6d557686-89e7ec04,"Clear, Dawn/Dusk"
4a344158-d4d37507,"Clear, Day"
1e94d464-d4aaf1af,"Clear, Day"
05e5a68e-f0e05a42,"Clear, Day"
60e9c379-00000000,"Clear, Day"
795b36cb-46da565e,"Clear, Day"
6e2b389d-8d1d1e54,"Clear, Day"
3f6e6421-2a6a9bbd,"Rainy, Dawn/Dusk"
49856c5a-18e64700,"Clear, Day"
2faa02f0-bd1ee72a,"Clear, Day"
6dadc504-965d59d8,"Clear, Day"
3b4716ec-20b3ba19,"Cloudy, Day"
4924ba96-fa0f0000,"Clear, Day"
0edc5faa-fd89fc10,"Cloudy, Day"
22240496-4f167896,"Rainy, Day"
65939f30-fc872d46,"Rainy, Day"
6f7e0d86-4bb6ec3b,"Clear, Day"
44881406-00000000,"Clear, Day"
24bb3cad-63bd566b,"Clear, Day"
2e5f2cd9-c7b141d5,"Clear, Dawn/Dusk"
61a1359d-00000000,"Clear, Day"
6a835f8e-21c17934,"Clear, Day"
0a022bf4-abaf66af,"Clear, Day"
6b5fa33f-bfdee2cc,"Clear, Day"
a6274ce8-4df99b04,"Cloudy, Day"
3dd9798a-a16f0000,"Rainy, Day"
7683cc31-27bf0001,"Clear, Day"
08c7c58f-e0b73118,"Clear, Day"
25606b41-a32b0000,"Rainy, Day"
80b3fc35-c3496b02,"Rainy, Day"
6dc6a7cc-00000000,"Clear, Day"
63deaf58-84ba2b83,"Clear, Day"
80ed17ad-bac55cdd,"Clear, Day"
782e8fc9-3e9faf65,"Rainy, Day"
5f45e8e6-4952d638,"Clear, Day"
3e8f9a6b-47072977,"Clear, Day"
73580c00-25e86c3e,"Cloudy, Day"
1beed53f-d02fafd3,"Clear, Night"
774d2449-00000000,"Clear, Day"
636e1090-5f0f0001,"Clear, Day"
2982948f-d628f94b,"Rainy, Day"
1bdff9ba-baba39ff,"Clear, Day"
bd0a1433-99c735e8,"Clear, Day"
2aaf415a-00000000,"Clear, Day"
28d9ffe4-b4a5f1fd,"Rainy, Day"
5b5ad73f-400e822b,"Clear, Day"
41822cbd-2d85ad88,"Clear, Day"
5f29aa22-99fc0001,"Rainy, Day"
60a578a9-e424bd2d,"Clear, Day"
a913570d-711b24c0,"Cloudy, Night"
9c0b381f-55758a5e,"Rainy, Day"
36a3ac83-13d56486,"Clear, Day"
5e5242cf-eb807232,"Clear, Day"
b97124d9-bea19450,"Rainy, Day"
8e74dd69-c75b794b,"Clear, Day"
5df0ac06-c63c79ea,"Rainy, Day"
487d5a71-c95b4574,"Clear, Day"
368901c3-6260160f,"Rainy, Day"
5cdfbd76-cc95179e,"Rainy, Day"
6e80b9be-868a911f,"Rainy, Day"
5ea587a2-f336c14f,"Rainy, Day"
026c7465-d54954fa,"Rainy, Day"
9b0bf112-5edbe682,"Clear, Day"
b251064f-e7a165fd,"Clear, Day"
25606b41-016a0001,"Rainy, Day"
4a9fd9e6-470b727b,"Clear, Day"
528d4ea6-00000000,"Clear, Day"
2f22cc24-a30cfb0b,"Clear, Day"
4ec8631a-c5f7326a,"Clear, Day"
084811da-94a1a9ee,"Rainy, Day"
bb94c68a-4e6236bc,"Clear, Day"
0d3f5fba-01b6e9e2,"Cloudy, Day"
63e0196a-4323f922,"Clear, Day"
2fd79f6e-8348aac9,"Clear, Dawn/Dusk"
b803d91d-64200a2d,"Clear, Day"
43e04451-9ab4c11c,"Clear, Day"
a8d45186-e42e9dcd,"Rainy, Day"
2532100b-e3a8d68c,"Clear, Day"
3d860ec4-d7102e99,"Clear, Day"
53dac4fb-804cd054,"Rainy, Night"
6405b0ba-00000000,"Clear, Day"
afc3456c-55c6d97f,"Clear, Day"
2dbe0141-3e983830,"Clear, Day"
5b0b9fc6-29e587c8,"Rainy, Day"
08a49c01-18fe7c06,"Clear, Day"
2b0a45f2-d0ab904e,"Clear, Day"
11d6859d-e1709fb8,"Clear, Day"
20c18a94-d1680000,"Rainy, Day"
af822d18-a1941ada,"Clear, Day"
00e9be89-00001610,"Clear, Day"
46e68199-00000000,"Clear, Night"
9f410d74-388cf6c8,"Clear, Day"
b75da19e-a29454b7,"Rainy, Day"
1d81ee00-2f513364,"Clear, Day"
0f06d2de-7b9b4397,"Rainy, Day"
6a2d7759-45d710c2,"Cloudy, Day"
81b47af4-08b8441f,"Clear, Day"
53b1b0b0-00000000,"Clear, Day"
a9dca02f-755337dc,"Clear, Day"
3ec8842f-2cf08d92,"Clear, Day"
5a815a91-ee140052,"Clear, Day"
42e00f09-09c1ca89,"Rainy, Day"
c33ec7c6-ab13ff1b,"Clear, Day"
0ceb02a1-9d25dd06,"Clear, Day"
6fe47503-ad8ceb9f,"Clear, Day"
3e9765b1-f65b56ba,"Clear, Day"
3c2cf325-6b3f381c,"Clear, Day"
66eee292-00000000,"Rainy, Day"
12f54ec3-00000000,"Clear, Day"
6190ff5b-00000000,"Clear, Day"
733f3ba7-6566b4f4,"Clear, Day"
09b41d3b-96b60001,"Clear, Day"
9ec714a8-9e2ad62c,"Clear, Day"
60ac786f-00000000,"Clear, Day"
4804b6f7-00000000,"Clear, Day"
1a0e583b-2203c539,"Clear, Day"
1aa6dd36-7ca1967a,"Cloudy, Day"
5a349d96-8b980041,"Clear, Day"
67319228-9ba5d043,"Rainy, Day"
90c02206-cc271603,"Clear, Day"
