image_index,context_name,context_frame,camera_id,condition
29387,5222336716599194110_8940_000_8960_000,1541791887449305,2,"Day,Clear,Bad lighting"
29388,5328596138024684667_2180_000_2200_000,1553712488830010,0,"Day,Clear,Bad lighting"
29389,5328596138024684667_2180_000_2200_000,1553712488830010,1,"Day,Clear,Bad lighting"
29390,5328596138024684667_2180_000_2200_000,1553712488830010,2,"Day,Clear,Bad lighting"
29391,5328596138024684667_2180_000_2200_000,1553712489230104,0,"Day,Clear,Bad lighting"
29392,5328596138024684667_2180_000_2200_000,1553712489230104,1,"Day,Rain,Bad lighting"
29393,5328596138024684667_2180_000_2200_000,1553712489230104,2,"Day,Clear,Bad lighting"
29394,5328596138024684667_2180_000_2200_000,1553712489430180,0,"Day,Clear,Bad lighting"
29395,5328596138024684667_2180_000_2200_000,1553712489430180,1,"Day,Rain,Bad lighting"
29396,5328596138024684667_2180_000_2200_000,1553712489430180,2,"Day,Clear,Bad lighting"
29397,5328596138024684667_2180_000_2200_000,1553712489630253,0,"Day,Clear,Bad lighting"
29398,5328596138024684667_2180_000_2200_000,1553712489630253,1,"Day,Clear,Bad lighting"
29399,5328596138024684667_2180_000_2200_000,1553712489630253,2,"Day,Clear,Bad lighting"
29400,5328596138024684667_2180_000_2200_000,1553712490030416,0,"Day,Clear,Bad lighting"
29401,5328596138024684667_2180_000_2200_000,1553712490030416,1,"Day,Rain,Bad lighting"
29402,5328596138024684667_2180_000_2200_000,1553712490030416,2,"Day,Clear,Bad lighting"
29403,5328596138024684667_2180_000_2200_000,1553712493830616,0,"Day,Snow,Bad lighting"
29404,5328596138024684667_2180_000_2200_000,1553712493830616,1,"Day,Clear,Bad lighting"
29405,5328596138024684667_2180_000_2200_000,1553712493830616,2,"Day,Rain,Bad lighting"
29406,5328596138024684667_2180_000_2200_000,1553712494230662,0,"Day,Rain,Bad lighting"
29407,5328596138024684667_2180_000_2200_000,1553712494230662,1,"Day,Clear,Bad lighting"
29408,5328596138024684667_2180_000_2200_000,1553712494230662,2,"Day,Rain,Bad lighting"
29409,5328596138024684667_2180_000_2200_000,1553712494430632,0,"Day,Snow,Bad lighting"
29410,5328596138024684667_2180_000_2200_000,1553712494430632,1,"Day,Clear,Bad lighting"
29411,5328596138024684667_2180_000_2200_000,1553712494430632,2,"Day,Rain,Bad lighting"
29412,5328596138024684667_2180_000_2200_000,1553712494630570,0,"Day,Snow,Bad lighting"
29413,5328596138024684667_2180_000_2200_000,1553712494630570,1,"Day,Rain,Bad lighting"
29414,5328596138024684667_2180_000_2200_000,1553712494630570,2,"Day,Rain,Bad lighting"
29415,5328596138024684667_2180_000_2200_000,1553712495030497,0,"Day,Snow,Bad lighting"
29416,5328596138024684667_2180_000_2200_000,1553712495030497,1,"Day,Clear,Bad lighting"
29417,5328596138024684667_2180_000_2200_000,1553712495030497,2,"Day,Clear,Bad lighting"
29418,5328596138024684667_2180_000_2200_000,1553712498828860,0,"Day,Clear,Bad lighting"
29419,5328596138024684667_2180_000_2200_000,1553712498828860,1,"Day,Clear,Bad lighting"
29420,5328596138024684667_2180_000_2200_000,1553712498828860,2,"Day,Clear,Bad lighting"
29421,5328596138024684667_2180_000_2200_000,1553712499228156,0,"Day,Clear,Bad lighting"
29422,5328596138024684667_2180_000_2200_000,1553712499228156,1,"Day,Clear,Bad lighting"
29423,5328596138024684667_2180_000_2200_000,1553712499228156,2,"Day,Rain,Bad lighting"
29424,5328596138024684667_2180_000_2200_000,1553712499427827,0,"Day,Clear,Bad lighting"
29425,5328596138024684667_2180_000_2200_000,1553712499427827,1,"Day,Clear,Bad lighting"
29426,5328596138024684667_2180_000_2200_000,1553712499427827,2,"Day,Rain,Bad lighting"
29427,5328596138024684667_2180_000_2200_000,1553712499627536,0,"Day,Rain,Bad lighting"
29428,5328596138024684667_2180_000_2200_000,1553712499627536,1,"Day,Clear,Bad lighting"
29429,5328596138024684667_2180_000_2200_000,1553712499627536,2,"Day,Rain,Bad lighting"
29430,5328596138024684667_2180_000_2200_000,1553712500027105,0,"Day,Clear,Bad lighting"
29431,5328596138024684667_2180_000_2200_000,1553712500027105,1,"Day,Clear,Bad lighting"
29432,5328596138024684667_2180_000_2200_000,1553712500027105,2,"Day,Rain,Bad lighting"
29433,5328596138024684667_2180_000_2200_000,1553712503820835,0,"Day,Rain,Bad lighting"
29434,5328596138024684667_2180_000_2200_000,1553712503820835,1,"Day,Rain,Bad lighting"
29435,5328596138024684667_2180_000_2200_000,1553712503820835,2,"Day,Clear,Bad lighting"
29436,5328596138024684667_2180_000_2200_000,1553712504220161,0,"Day,Rain,Bad lighting"
29437,5328596138024684667_2180_000_2200_000,1553712504220161,1,"Day,Rain,Bad lighting"
29438,5328596138024684667_2180_000_2200_000,1553712504220161,2,"Day,Clear,Bad lighting"
29439,5328596138024684667_2180_000_2200_000,1553712504419824,0,"Day,Clear,Bad lighting"
29440,5328596138024684667_2180_000_2200_000,1553712504419824,1,"Day,Clear,Bad lighting"
29441,5328596138024684667_2180_000_2200_000,1553712504419824,2,"Day,Clear,Bad lighting"
29442,5328596138024684667_2180_000_2200_000,1553712504619531,0,"Day,Rain,Bad lighting"
29443,5328596138024684667_2180_000_2200_000,1553712504619531,1,"Day,Clear,Bad lighting"
29444,5328596138024684667_2180_000_2200_000,1553712504619531,2,"Day,Clear,Bad lighting"
29445,5328596138024684667_2180_000_2200_000,1553712505019073,0,"Day,Rain,Bad lighting"
29446,5328596138024684667_2180_000_2200_000,1553712505019073,1,"Day,Clear,Bad lighting"
29447,5328596138024684667_2180_000_2200_000,1553712505019073,2,"Day,Clear,Bad lighting"
29448,5349843997395815699_1040_000_1060_000,1557886714947304,0,"Day,Rain,Bad lighting"
29449,5349843997395815699_1040_000_1060_000,1557886714947304,1,"Day,Clear,Bad lighting"
29450,5349843997395815699_1040_000_1060_000,1557886714947304,2,"Day,Rain,Bad lighting"
29451,5349843997395815699_1040_000_1060_000,1557886715347397,0,"Day,Clear,Bad lighting"
29452,5349843997395815699_1040_000_1060_000,1557886715347397,1,"Day,Rain,Bad lighting"
29453,5349843997395815699_1040_000_1060_000,1557886715347397,2,"Day,Clear,Bad lighting"
29454,5349843997395815699_1040_000_1060_000,1557886715547400,0,"Day,Clear,Bad lighting"
29455,5349843997395815699_1040_000_1060_000,1557886715547400,1,"Day,Clear,Bad lighting"
29456,5349843997395815699_1040_000_1060_000,1557886715547400,2,"Day,Rain,Bad lighting"
29457,5349843997395815699_1040_000_1060_000,1557886715747414,0,"Day,Clear,Bad lighting"
29458,5349843997395815699_1040_000_1060_000,1557886715747414,1,"Day,Clear,Bad lighting"
29459,5349843997395815699_1040_000_1060_000,1557886715747414,2,"Day,Rain,Bad lighting"
29460,5349843997395815699_1040_000_1060_000,1557886716147475,0,"Day,Clear,Bad lighting"
29461,5349843997395815699_1040_000_1060_000,1557886716147475,1,"Day,Rain,Bad lighting"
29462,5349843997395815699_1040_000_1060_000,1557886716147475,2,"Day,Rain,Bad lighting"
29463,5349843997395815699_1040_000_1060_000,1557886719947375,0,"Day,Clear,Bad lighting"
29464,5349843997395815699_1040_000_1060_000,1557886719947375,1,"Day,Clear,Bad lighting"
29465,5349843997395815699_1040_000_1060_000,1557886719947375,2,"Day,Clear,Bad lighting"
29466,5349843997395815699_1040_000_1060_000,1557886720347376,0,"Day,Clear,Bad lighting"
29467,5349843997395815699_1040_000_1060_000,1557886720347376,1,"Day,Rain,Bad lighting"
29468,5349843997395815699_1040_000_1060_000,1557886720347376,2,"Day,Clear,Bad lighting"
29469,5349843997395815699_1040_000_1060_000,1557886720547350,0,"Day,Rain,Bad lighting"
29470,5349843997395815699_1040_000_1060_000,1557886720547350,1,"Day,Rain,Bad lighting"
29471,5349843997395815699_1040_000_1060_000,1557886720547350,2,"Day,Clear,Bad lighting"
29472,5349843997395815699_1040_000_1060_000,1557886720747316,0,"Day,Rain,Bad lighting"
29473,5349843997395815699_1040_000_1060_000,1557886720747316,1,"Day,Clear,Bad lighting"
29474,5349843997395815699_1040_000_1060_000,1557886720747316,2,"Day,Clear,Bad lighting"
29475,5349843997395815699_1040_000_1060_000,1557886721147243,0,"Day,Clear,Bad lighting"
29476,5349843997395815699_1040_000_1060_000,1557886721147243,1,"Day,Clear,Bad lighting"
29477,5349843997395815699_1040_000_1060_000,1557886721147243,2,"Day,Clear,Bad lighting"
29478,5349843997395815699_1040_000_1060_000,1557886724947307,0,"Day,Clear,Bad lighting"
29479,5349843997395815699_1040_000_1060_000,1557886724947307,1,"Day,Rain,Bad lighting"
29480,5349843997395815699_1040_000_1060_000,1557886724947307,2,"Day,Clear,Bad lighting"
29481,5349843997395815699_1040_000_1060_000,1557886725347365,0,"Day,Clear,Bad lighting"
29482,5349843997395815699_1040_000_1060_000,1557886725347365,1,"Day,Rain,Bad lighting"
29483,5349843997395815699_1040_000_1060_000,1557886725347365,2,"Day,Clear,Bad lighting"
29484,5349843997395815699_1040_000_1060_000,1557886725547367,0,"Day,Clear,Bad lighting"
29485,5349843997395815699_1040_000_1060_000,1557886725547367,1,"Day,Rain,Bad lighting"
29486,5349843997395815699_1040_000_1060_000,1557886725547367,2,"Day,Clear,Bad lighting"
29487,5349843997395815699_1040_000_1060_000,1557886725747338,0,"Day,Clear,Bad lighting"
29488,5349843997395815699_1040_000_1060_000,1557886725747338,1,"Day,Rain,Bad lighting"
29489,5349843997395815699_1040_000_1060_000,1557886725747338,2,"Day,Clear,Bad lighting"
29490,5349843997395815699_1040_000_1060_000,1557886726147339,0,"Day,Clear,Bad lighting"
29491,5349843997395815699_1040_000_1060_000,1557886726147339,1,"Day,Rain,Bad lighting"
29492,5349843997395815699_1040_000_1060_000,1557886726147339,2,"Day,Clear,Bad lighting"
29493,5349843997395815699_1040_000_1060_000,1557886729947360,0,"Day,Clear,Bad lighting"
29494,5349843997395815699_1040_000_1060_000,1557886729947360,1,"Day,Rain,Bad lighting"
29495,5349843997395815699_1040_000_1060_000,1557886729947360,2,"Day,Clear,Bad lighting"
29496,5349843997395815699_1040_000_1060_000,1557886730347334,0,"Day,Clear,Bad lighting"
29497,5349843997395815699_1040_000_1060_000,1557886730347334,1,"Day,Rain,Bad lighting"
29498,5349843997395815699_1040_000_1060_000,1557886730347334,2,"Day,Clear,Bad lighting"
29499,5349843997395815699_1040_000_1060_000,1557886730547345,0,"Day,Clear,Bad lighting"
29500,5349843997395815699_1040_000_1060_000,1557886730547345,1,"Day,Rain,Bad lighting"
29501,5349843997395815699_1040_000_1060_000,1557886730547345,2,"Day,Clear,Bad lighting"
29502,5349843997395815699_1040_000_1060_000,1557886730747342,0,"Day,Clear,Bad lighting"
29503,5349843997395815699_1040_000_1060_000,1557886730747342,1,"Day,Rain,Bad lighting"
29504,5349843997395815699_1040_000_1060_000,1557886730747342,2,"Day,Clear,Bad lighting"
29505,5349843997395815699_1040_000_1060_000,1557886731147323,0,"Day,Clear,Bad lighting"
29506,5349843997395815699_1040_000_1060_000,1557886731147323,1,"Day,Rain,Bad lighting"
29507,5349843997395815699_1040_000_1060_000,1557886731147323,2,"Day,Clear,Bad lighting"
29508,5423607012724948145_3900_000_3920_000,1557943729875962,0,"Day,Fog,Bad lighting"
29509,5423607012724948145_3900_000_3920_000,1557943729875962,1,"Day,Clear,Bad lighting"
29510,5423607012724948145_3900_000_3920_000,1557943729875962,2,"Day,Clear,Bad lighting"
29511,5423607012724948145_3900_000_3920_000,1557943730275866,0,"Day,Clear,Bad lighting"
29512,5423607012724948145_3900_000_3920_000,1557943730275866,1,"Day,Clear,Bad lighting"
29513,5423607012724948145_3900_000_3920_000,1557943730275866,2,"Day,Clear,Bad lighting"
29514,5423607012724948145_3900_000_3920_000,1557943730475807,0,"Day,Fog,Bad lighting"
29515,5423607012724948145_3900_000_3920_000,1557943730475807,1,"Day,Clear,Bad lighting"
29516,5423607012724948145_3900_000_3920_000,1557943730475807,2,"Day,Clear,Bad lighting"
29517,5423607012724948145_3900_000_3920_000,1557943730675778,0,"Day,Fog,Bad lighting"
29518,5423607012724948145_3900_000_3920_000,1557943730675778,1,"Day,Clear,Bad lighting"
29519,5423607012724948145_3900_000_3920_000,1557943730675778,2,"Day,Clear,Bad lighting"
29520,5423607012724948145_3900_000_3920_000,1557943731075749,0,"Day,Clear,Bad lighting"
29521,5423607012724948145_3900_000_3920_000,1557943731075749,1,"Day,Clear,Bad lighting"
29522,5423607012724948145_3900_000_3920_000,1557943731075749,2,"Day,Clear,Bad lighting"
29523,5423607012724948145_3900_000_3920_000,1557943734875275,0,"Day,Clear,Bad lighting"
29524,5423607012724948145_3900_000_3920_000,1557943734875275,1,"Day,Clear,Bad lighting"
29525,5423607012724948145_3900_000_3920_000,1557943734875275,2,"Day,Clear,Bad lighting"
29526,5423607012724948145_3900_000_3920_000,1557943735275332,0,"Day,Clear,Bad lighting"
29527,5423607012724948145_3900_000_3920_000,1557943735275332,1,"Day,Clear,Bad lighting"
29528,5423607012724948145_3900_000_3920_000,1557943735275332,2,"Day,Clear,Bad lighting"
29529,5423607012724948145_3900_000_3920_000,1557943735475372,0,"Day,Fog,Bad lighting"
29530,5423607012724948145_3900_000_3920_000,1557943735475372,1,"Day,Clear,Bad lighting"
29531,5423607012724948145_3900_000_3920_000,1557943735475372,2,"Day,Clear,Bad lighting"
29532,5423607012724948145_3900_000_3920_000,1557943735675411,0,"Day,Clear,Bad lighting"
29533,5423607012724948145_3900_000_3920_000,1557943735675411,1,"Day,Clear,Bad lighting"
29534,5423607012724948145_3900_000_3920_000,1557943735675411,2,"Day,Clear,Bad lighting"
29535,5423607012724948145_3900_000_3920_000,1557943736075458,0,"Day,Fog,Bad lighting"
29536,5423607012724948145_3900_000_3920_000,1557943736075458,1,"Day,Clear,Bad lighting"
29537,5423607012724948145_3900_000_3920_000,1557943736075458,2,"Day,Clear,Bad lighting"
29538,5423607012724948145_3900_000_3920_000,1557943739875228,0,"Day,Snow,Bad lighting"
29539,5423607012724948145_3900_000_3920_000,1557943739875228,1,"Day,Clear,Bad lighting"
29540,5423607012724948145_3900_000_3920_000,1557943739875228,2,"Day,Snow,Bad lighting"
29541,5423607012724948145_3900_000_3920_000,1557943740274901,0,"Day,Clear,Bad lighting"
29542,5423607012724948145_3900_000_3920_000,1557943740274901,1,"Day,Clear,Bad lighting"
29543,5423607012724948145_3900_000_3920_000,1557943740274901,2,"Day,Rain,Bad lighting"
29544,5423607012724948145_3900_000_3920_000,1557943740474654,0,"Day,Clear,Bad lighting"
29545,5423607012724948145_3900_000_3920_000,1557943740474654,1,"Day,Clear,Bad lighting"
29546,5423607012724948145_3900_000_3920_000,1557943740474654,2,"Day,Clear,Bad lighting"
29547,5423607012724948145_3900_000_3920_000,1557943740674388,0,"Day,Fog,Bad lighting"
29548,5423607012724948145_3900_000_3920_000,1557943740674388,1,"Day,Rain,Bad lighting"
29549,5423607012724948145_3900_000_3920_000,1557943740674388,2,"Day,Clear,Bad lighting"
29550,5423607012724948145_3900_000_3920_000,1557943741074004,0,"Day,Fog,Bad lighting"
29551,5423607012724948145_3900_000_3920_000,1557943741074004,1,"Day,Rain,Bad lighting"
29552,5423607012724948145_3900_000_3920_000,1557943741074004,2,"Day,Fog,Bad lighting"
29553,5423607012724948145_3900_000_3920_000,1557943744869233,0,"Day,Fog,Bad lighting"
29554,5423607012724948145_3900_000_3920_000,1557943744869233,1,"Day,Clear,Bad lighting"
29555,5423607012724948145_3900_000_3920_000,1557943744869233,2,"Day,Rain,Bad lighting"
29556,5423607012724948145_3900_000_3920_000,1557943745268571,0,"Day,Clear,Bad lighting"
29557,5423607012724948145_3900_000_3920_000,1557943745268571,1,"Day,Clear,Bad lighting"
29558,5423607012724948145_3900_000_3920_000,1557943745268571,2,"Day,Rain,Bad lighting"
29559,5423607012724948145_3900_000_3920_000,1557943745468273,0,"Day,Fog,Bad lighting"
29560,5423607012724948145_3900_000_3920_000,1557943745468273,1,"Day,Clear,Bad lighting"
29561,5423607012724948145_3900_000_3920_000,1557943745468273,2,"Day,Rain,Bad lighting"
29562,5423607012724948145_3900_000_3920_000,1557943745667980,0,"Day,Snow,Bad lighting"
29563,5423607012724948145_3900_000_3920_000,1557943745667980,1,"Day,Snow,Bad lighting"
29564,5423607012724948145_3900_000_3920_000,1557943745667980,2,"Day,Rain,Bad lighting"
29565,5423607012724948145_3900_000_3920_000,1557943746067500,0,"Day,Snow,Bad lighting"
29566,5423607012724948145_3900_000_3920_000,1557943746067500,1,"Day,Snow,Bad lighting"
29567,5423607012724948145_3900_000_3920_000,1557943746067500,2,"Day,Rain,Bad lighting"
29568,54293441958058219_2335_200_2355_200,1507328335733222,0,"Day,Clear,Bad lighting"
29569,54293441958058219_2335_200_2355_200,1507328335733222,1,"Day,Clear,Bad lighting"
29570,54293441958058219_2335_200_2355_200,1507328335733222,2,"Day,Clear,Bad lighting"
29571,54293441958058219_2335_200_2355_200,1507328336133217,0,"Day,Clear,Bad lighting"
29572,54293441958058219_2335_200_2355_200,1507328336133217,1,"Day,Clear,Bad lighting"
29573,54293441958058219_2335_200_2355_200,1507328336133217,2,"Day,Clear,Bad lighting"
29574,54293441958058219_2335_200_2355_200,1507328336333225,0,"Day,Clear,Bad lighting"
29575,54293441958058219_2335_200_2355_200,1507328336333225,1,"Day,Clear,Bad lighting"
29576,54293441958058219_2335_200_2355_200,1507328336333225,2,"Day,Clear,Bad lighting"
29577,54293441958058219_2335_200_2355_200,1507328336533194,0,"Day,Clear,Bad lighting"
29578,54293441958058219_2335_200_2355_200,1507328336533194,1,"Day,Clear,Bad lighting"
29579,54293441958058219_2335_200_2355_200,1507328336533194,2,"Day,Clear,Bad lighting"
29580,54293441958058219_2335_200_2355_200,1507328336933219,0,"Day,Clear,Bad lighting"
29581,54293441958058219_2335_200_2355_200,1507328336933219,1,"Day,Clear,Bad lighting"
29582,54293441958058219_2335_200_2355_200,1507328336933219,2,"Day,Clear,Bad lighting"
29583,54293441958058219_2335_200_2355_200,1507328340733118,0,"Day,Clear,Bad lighting"
29584,54293441958058219_2335_200_2355_200,1507328340733118,1,"Day,Clear,Bad lighting"
29585,54293441958058219_2335_200_2355_200,1507328340733118,2,"Day,Clear,Bad lighting"
29586,54293441958058219_2335_200_2355_200,1507328341133153,0,"Day,Clear,Bad lighting"
29587,54293441958058219_2335_200_2355_200,1507328341133153,1,"Day,Clear,Bad lighting"
29588,54293441958058219_2335_200_2355_200,1507328341133153,2,"Day,Clear,Bad lighting"
29589,54293441958058219_2335_200_2355_200,1507328341333257,0,"Day,Clear,Bad lighting"
29590,54293441958058219_2335_200_2355_200,1507328341333257,1,"Day,Clear,Bad lighting"
29591,54293441958058219_2335_200_2355_200,1507328341333257,2,"Day,Clear,Bad lighting"
29592,54293441958058219_2335_200_2355_200,1507328341533365,0,"Day,Clear,Bad lighting"
29593,54293441958058219_2335_200_2355_200,1507328341533365,1,"Day,Fog,Bad lighting"
29594,54293441958058219_2335_200_2355_200,1507328341533365,2,"Day,Clear,Bad lighting"
29595,54293441958058219_2335_200_2355_200,1507328341933484,0,"Day,Clear,Bad lighting"
29596,54293441958058219_2335_200_2355_200,1507328341933484,1,"Day,Clear,Bad lighting"
